gen,ind,genomeh,genomehp,genomeo,fitness
315,0,"[array([-5.83559448e-01,  5.11692181e-07, -8.44661660e-06, -1.18637433e+00,
        4.38861512e-01, -1.05015883e+00, -5.20859202e+01,  5.49393732e-06,
       -7.37911644e-04,  1.44213335e-02, -3.40532916e-01,  6.98209779e-04,
        5.26198561e-01,  6.78521881e-01]), array([-1.46667149e-03, -1.14601415e-03,  6.24357282e-06,  5.46174321e-04,
        6.33309552e-05,  4.28529995e-05, -4.25520132e-04, -5.88263601e-02,
        1.64643818e-07, -2.65743340e-05,  4.46230637e-03,  4.09041122e-12,
       -4.58195780e-02,  1.35933200e-06]), array([ 6.91444918e+02, -5.81661823e-02,  5.67835932e-03,  3.63533679e+02,
       -1.07509765e-01,  3.05080952e-07, -7.49571824e-03,  5.49079223e-03,
        9.80316387e-02, -8.97457876e-02, -3.31913847e-06,  7.97203887e-04,
        5.61563111e+00, -1.32289250e-01]), array([-3.73060657e-02, -6.11667752e-04, -5.50949730e-04, -6.72990247e-06,
       -1.01343119e+00,  2.41584565e-07, -2.37677278e-02,  2.21665334e-05,
        9.22240723e-01, -7.46169454e-06, -1.05396140e-02,  4.06526819e+01,
        6.30087040e-05, -3.85275503e-04]), array([-2.58833751e-04, -2.26182910e-04,  5.87335304e+00, -8.83083457e-02,
       -8.43275714e-01,  3.45126736e-04, -7.29902020e-02,  3.35536030e-02,
        1.30856236e-01,  7.04889861e-06, -2.56645911e-07,  6.33606243e-03,
        5.04338717e-05,  5.92743703e-06]), array([ 7.60797664e-03, -2.28213320e-04,  5.39122479e-02,  1.19718387e-02,
       -9.92225731e-06,  5.73059589e-01, -7.16728947e-05,  2.47353091e-05,
       -2.23358833e+01, -3.45677640e-03, -1.01858383e-03, -4.28507482e-05,
       -1.24403293e-03,  2.63997215e-04])]","[array([ 5.99587621e-06,  3.92300054e-02, -2.92281630e-01, -3.86535290e-03,
        2.27344210e-05,  1.55695971e-01,  3.43353245e-02, -1.04563685e-04,
        3.64231685e-03, -8.78004948e-06,  2.92017746e-03, -4.25916969e-03,
        2.90955465e-05, -8.82277127e-06]), array([-3.00452812e+01,  2.03658588e-04,  6.31030696e-01, -2.91247139e-01,
       -1.77292603e-02,  5.29153093e-03,  2.87572599e-05, -7.96141751e-01,
        1.78968930e-01,  1.85966664e+02, -3.89634666e-05,  4.54967253e-03,
       -6.62130543e-02, -8.66512776e-03]), array([ 6.97636192e-01, -2.55438533e-03, -7.74889101e-05, -2.15184217e+00,
       -2.12751746e-04,  2.01994739e-02,  8.83948612e-07, -2.47384381e-05,
       -3.77202330e-04,  1.61637313e-06,  9.04805652e-01, -1.93122023e-05,
        2.50034548e-01, -4.43812892e-01]), array([-2.08823334e+03,  5.47587519e-04,  2.31319997e-10, -4.59047953e-05,
       -1.35921932e+00,  3.33342159e-03,  3.10648530e-08,  1.45908628e-02,
       -6.49861612e-07,  1.50402070e-03, -9.60801315e-05, -9.52603508e-03,
       -1.49163851e-01, -6.78352434e-02]), array([-1.25822140e-02, -2.55725495e-07, -2.67136570e-07, -1.93659719e-04,
        2.58953640e-04,  1.19926530e-06, -7.83542879e-02, -6.73543133e-03,
        2.64285041e-03,  5.86899272e-06, -6.04021215e+02, -2.57863635e-04,
        6.60918588e-05, -2.99985667e-04]), array([ 4.40546814e-08, -5.02385151e-02, -7.44873652e-05, -2.28058413e-01,
       -3.92752205e-06,  1.89771937e-06, -1.62756157e-02,  2.31385395e-05,
       -4.05431912e-07, -3.16272542e-03,  7.32217281e-07,  1.75311569e+01,
       -9.33592469e-07,  3.86034984e-04]), array([-5.60949028e+01, -1.80803489e-01,  9.19907540e-05, -9.21562889e-01,
        3.47366289e+00, -6.04351251e-01, -7.29014745e-06,  4.81169088e-05,
       -2.23077516e-03,  8.69740931e-03,  1.99085723e+01,  2.99962717e-05,
       -1.41800861e-01,  3.29817282e-02]), array([ 2.41479089e-06, -7.54390527e-03, -1.01789514e-01,  1.48394197e-01,
       -1.50569688e-06, -1.24040508e-02, -2.36092109e+00, -1.66961335e-01,
       -7.33400865e-04,  1.71135913e-05, -2.91094918e-05,  3.10074473e-01,
        5.37303390e-04,  6.01263315e-05])]","[array([ 2.10421042e-02, -1.33275129e-05, -3.23217991e+02, -1.39245906e-06,
        4.71520604e-03, -3.58469624e+01, -1.48981054e-01, -7.04641671e+00]), array([ 6.49825157e-04, -2.60991528e-06, -7.33094805e-01, -1.40839298e-01,
        1.30060394e-03, -3.20040381e+01,  5.20409980e-03, -1.00509555e-02]), array([-2.31156116e-05, -1.15870013e-02, -1.56609043e+00, -1.08217997e-05,
        1.37398773e-02, -1.28441608e-01, -1.58259386e-04,  4.82337348e-04]), array([ 3.88032334e+00,  6.67138452e-02,  3.88020288e-05, -2.13750377e+02,
       -8.18604963e-03, -1.96123722e-05,  4.90712789e-09, -2.93936798e-02]), array([ 1.10959302e+00,  1.69811792e-07,  7.94052140e+00, -1.63062354e-03,
        1.11582991e-02, -1.05269332e-03,  1.55966252e-04,  2.55464621e-06]), array([ 3.11722681e-04,  1.63118865e-02, -1.01589202e-02,  4.03647807e-03,
       -9.08406792e-10,  1.62408209e-04,  7.12392620e-04, -5.81286461e-03]), array([ 1.36857781e-02,  1.53675745e-02,  2.03400289e-03,  3.21623880e-04,
       -1.95771025e-09, -3.12505300e-01,  9.17873326e-03,  8.64090155e-05]), array([-1.43130267e-01,  1.62738234e-04,  2.91161145e-03, -2.80193482e-07,
        1.48354342e-05, -6.70252334e-01, -1.33751003e-02, -1.90800846e-01]), array([ 7.19848078e-04,  1.43480678e+00,  3.82712157e-01,  5.01815956e-03,
       -4.26866428e-02, -5.08596962e-01, -1.01851854e-02,  3.99398542e-03]), array([-3.83985729e-05,  2.46910635e-07,  2.24977705e-09, -4.28324657e-04,
        1.08684416e+00, -2.01898033e-03, -1.72593699e-05, -3.47182294e+00]), array([-1.16490182e+01, -9.86977716e-01,  2.01019992e-03, -1.05964551e-03,
        3.06284382e-05, -5.88572502e-10, -4.32618688e-04,  6.74747928e-05]), array([ 3.95506572e-05, -1.89855957e+02, -2.82684965e-02, -4.20511378e-02,
       -1.06012088e-03,  1.22404065e-07,  1.29470511e+02, -6.25521909e-07]), array([-2.94213184e-02,  3.90536950e-01,  1.84431987e+00,  1.73364272e-08,
       -5.58534468e+03, -1.99620049e-05, -2.42640689e+00, -3.08287814e+01]), array([-2.32944611e-02,  2.70658351e-01,  1.40749713e-01,  9.18198872e-07,
       -1.58954460e+00, -8.95248883e-04,  7.09708336e-01,  1.67303073e-02])]",5.203044795989991
315,1,"[array([ 7.53862712e+01,  2.05698811e-06, -2.35019465e-05,  9.32492429e+00,
       -4.21622782e-02,  1.26235608e+00, -6.00636898e+00,  4.72461894e-05,
       -1.62387279e-03,  1.97772605e-02, -3.40532916e-01,  2.71368673e-04,
        1.94464739e-01,  6.78521881e-01]), array([-1.46667149e-03, -1.14601415e-03,  6.99625972e-06,  5.46174321e-04,
        6.33309552e-05,  4.28529995e-05,  1.51619274e-03, -5.88263601e-02,
        1.64643818e-07, -1.39003258e-05,  4.46230637e-03,  4.09041122e-12,
       -4.58195780e-02,  1.35933200e-06]), array([ 6.91444918e+02, -5.81661823e-02,  8.03883697e-03,  3.85753556e+02,
       -1.07509765e-01,  3.05080952e-07, -7.49571824e-03,  5.49079223e-03,
        9.80316387e-02, -8.97457876e-02,  3.60764308e-07,  2.53609862e-04,
        5.59412738e+00,  1.89183281e-01]), array([-9.73595558e-02, -6.11667752e-04, -5.50949730e-04, -8.72584642e-07,
       -1.01343119e+00,  3.75501477e-07, -2.37677278e-02,  1.44454354e-05,
        1.90426494e-01, -7.46169454e-06, -1.05396140e-02,  4.06526819e+01,
        1.45258384e-05, -3.00840647e-04]), array([-2.58833751e-04,  5.42186496e-05, -1.92218576e+00, -8.83083457e-02,
       -8.43275714e-01,  1.81823971e-04, -7.29902020e-02,  3.35536030e-02,
        1.30856236e-01,  7.04889861e-06, -2.56645911e-07,  6.33606243e-03,
        1.58598292e-04,  5.92743703e-06]), array([-2.00380341e-02,  2.02445488e-04,  4.04210602e-02,  3.75334337e-03,
       -9.92225731e-06,  8.84537404e-02,  2.49694896e-04,  4.31625691e-04,
       -5.09946764e+00, -3.45677640e-03, -5.08196176e-04, -9.75196539e-05,
       -8.78991126e-04, -7.09518165e-05])]","[array([ 9.70019270e-07,  2.23157946e-02, -2.85300242e-01,  2.87329129e-04,
       -1.83790791e-05,  1.55261008e+00,  2.69216492e-02,  1.43662857e-03,
        2.59816170e-03,  1.69228820e-05,  2.92017746e-03, -4.25916969e-03,
        2.19906504e-05, -8.82277127e-06]), array([-3.00452812e+01,  2.58929701e-06,  6.31030696e-01, -2.91247139e-01,
       -1.77292603e-02,  5.29153093e-03,  2.87572599e-05, -7.96141751e-01,
        1.95243799e-01,  2.55401175e+02, -3.89634666e-05,  4.54967253e-03,
       -6.62130543e-02,  7.99645725e-03]), array([ 1.45855500e-01, -3.07598665e-03, -7.74889101e-05, -2.15184217e+00,
       -6.27420518e-05,  3.15474808e-02,  1.12424542e-06, -2.47384381e-05,
       -3.77202330e-04,  1.61637313e-06,  9.04805652e-01, -1.93122023e-05,
        5.60813302e-01,  5.21889944e-02]), array([-2.08823334e+03,  5.47587519e-04,  1.96629376e-10, -2.48221941e-05,
       -1.35921932e+00,  3.33342159e-03,  3.10648530e-08,  1.45908628e-02,
       -1.14493839e-07,  2.53821212e-03, -9.60801315e-05, -9.52603508e-03,
       -1.49163851e-01, -6.78352434e-02]), array([-1.25822140e-02, -2.55725495e-07, -2.67136570e-07, -9.24349623e-04,
        2.58953640e-04,  1.63255528e-05, -7.83542879e-02, -6.73543133e-03,
        5.82321911e-03,  5.86899272e-06, -1.08666038e+03, -1.19508283e-04,
       -2.75704255e-05, -2.99985667e-04]), array([ 6.76040005e-08, -5.02385151e-02, -7.44873652e-05, -1.66207626e-01,
        3.46454786e-05,  1.18038103e-06, -2.20899357e-01,  1.75377117e-05,
       -1.93545780e-06,  2.03989771e-04,  1.24119085e-06,  1.75311569e+01,
       -2.03891902e-05,  3.37509856e-04]), array([-9.70927105e+01,  8.68807234e-02,  6.32305084e-04, -4.10732953e-01,
        3.25802752e+00, -7.24583792e-01,  8.85326500e-05,  1.88838933e-05,
        4.15771727e-04,  8.91161659e-03,  1.99085723e+01,  8.76288978e-05,
       -3.05073681e+00, -6.14628385e+00]), array([ 1.84699874e-05, -1.28705849e-02,  2.36139296e-01, -4.47659212e-02,
       -8.93553353e-05,  5.48785596e-03,  1.14106931e+00, -1.14756301e-01,
       -2.00928992e-04,  5.11494254e-07, -1.42658640e-05,  1.43820008e-01,
        6.54557397e-04, -1.27195842e-01])]","[array([-6.87688543e-02, -4.21928386e-05, -5.68711404e+02, -1.06345911e-04,
       -1.52424781e-02, -2.17870233e+01, -3.74181218e-02, -2.53440586e+01]), array([-1.57030433e-03, -2.60991528e-06, -1.03896461e+00, -1.83174435e-01,
        7.29095033e-04, -8.86884526e-01,  4.31134038e-02, -8.84210306e-03]), array([-1.33241462e-05, -1.18301571e-02, -3.46619089e+00,  1.08739138e-04,
        1.37398773e-02, -1.02142765e-01, -4.27276193e-04,  5.90560435e-04]), array([-3.42599771e+00,  8.40082542e-03,  4.02474024e-05, -1.79803669e+02,
       -8.18604963e-03,  1.06297062e-05, -2.25041491e-07, -7.28524985e-02]), array([ 1.52427269e+00,  6.57561423e-07, -2.15388498e+00,  6.96043870e-04,
       -6.42969486e-03, -2.05743515e-03,  1.78030300e-04,  2.10735468e-06]), array([ 1.29343900e-03,  6.53348780e-03, -9.06605112e-03,  1.15867049e-03,
       -8.23660495e-10, -1.67940229e-05,  7.49801003e-04, -5.30798156e-03]), array([ 1.76722993e-02,  1.53085263e-02,  2.05853970e-02,  3.21623880e-04,
       -1.09041086e-09, -2.47532062e-01,  1.60250955e-03, -1.54786415e-05]), array([-9.60469436e-01, -8.53528644e-04,  2.91161145e-03, -9.06530059e-08,
        3.48824922e-06, -1.93161797e+00, -4.25353062e-03, -1.90800846e-01]), array([-9.30707669e-04,  1.29913482e+00, -9.54996192e-05,  2.64782241e-03,
        4.53563967e-02,  7.47292945e-01,  1.80213833e-02,  1.19913501e-03]), array([-9.92541576e-05,  3.66958163e-07, -1.10597336e-08, -4.28324657e-04,
        1.62834127e+00, -1.09649845e-03,  1.52006220e-05, -3.40234597e+00]), array([-1.16490182e+01, -3.90639226e-02, -1.86883259e-03,  7.52443818e-04,
        4.75456771e-05, -1.23413033e-06,  5.37399883e-03,  5.61929653e-05]), array([-1.68930388e-05, -1.89855957e+02, -2.82684965e-02, -3.76619471e-02,
       -3.31140110e-03,  6.69372150e-08,  4.74967978e+01, -1.31380903e-06]), array([ 5.96848813e-02,  1.88674919e+00, -9.32289615e-01, -5.31340673e-07,
       -2.05316399e+03,  1.06555534e-05, -1.24663874e+00, -2.57851079e+00]), array([-1.36596595e-02, -1.80962534e-01,  8.42699660e-01, -4.04687339e-06,
       -1.58954460e+00, -1.51431347e-03,  4.64064276e-01, -4.25484358e-02])]",6.2824982643127445
315,2,"[array([ 1.13975341e+01,  1.72981298e-06,  1.97591134e-06, -9.64472744e-02,
       -1.32118781e-01, -2.18133990e-01,  1.13324452e+01, -2.05948190e-05,
        1.96006694e-04, -9.90877100e-02, -3.40532916e-01, -1.67677917e-03,
        8.90837622e-02,  2.90789663e-01]), array([-3.03262322e-03,  9.44973756e-04,  1.29680867e-05,  1.27598745e-04,
        4.31376319e-06,  3.19689554e-05, -1.85927576e-03, -1.07820920e-02,
        2.23491833e-07,  8.39370399e-03, -5.91561907e-04, -5.47046601e-10,
        2.03277432e-01, -3.80140904e-05]), array([ 1.93169975e+02, -8.89455715e-02, -8.49793570e-02,  2.49047400e+02,
       -1.89538135e-05,  1.11075284e-04,  1.72179923e-02,  4.46490791e-03,
       -1.24341494e-02, -1.86336782e-03,  2.58856972e-06, -1.69540414e-03,
        6.30612496e+00,  1.91492926e-01]), array([ 1.24575336e-01,  7.87621924e-03,  1.37732441e-03, -2.67447985e-06,
        1.30081263e+00, -1.09481270e-07, -2.67785852e-02,  1.04235508e-06,
        1.58900675e+00, -1.69815208e-04,  3.53624760e-02,  1.40494823e+03,
        7.11487446e-05, -1.52608494e-04]), array([-1.70928969e-05,  1.64427959e-03, -7.91174152e-01,  7.31074348e-02,
       -4.18780856e-01, -1.19117953e-04,  2.42965997e-02,  1.10710034e-02,
        6.34229211e-01,  1.84725558e-04,  6.37236966e-08,  3.21058404e-03,
        9.94870387e-03, -2.49746164e-06]), array([-1.89533775e-02,  1.91887491e-05,  7.05733593e-04,  1.08688055e-02,
       -2.71296963e-05, -7.48116223e-01,  5.82354635e-05,  1.69312502e-04,
        4.02939975e+00, -6.72906972e-03, -5.01228535e-04, -8.43421051e-05,
       -1.08575644e-02,  8.06529052e-06])]","[array([ 1.52571500e-07,  1.70583315e-01, -3.56286725e-01, -6.19877394e-04,
       -3.27232108e-05,  9.21133898e-01, -1.20299513e-01,  1.98293162e-05,
        1.39752985e-07, -1.54670781e-07,  4.76286993e-03, -6.65292238e-03,
        3.44937761e-05, -9.86550204e-06]), array([-1.42393265e+01,  1.11827268e-02,  2.68175831e-01, -1.39606091e-01,
       -7.33763485e-03, -1.40001017e-02,  9.34985470e-05,  9.41120740e-01,
        1.23544650e+00,  6.98122002e+02, -3.89634666e-05,  3.46548827e-03,
       -2.91254784e-02,  8.40643200e-03]), array([-8.95633208e-01,  3.54465257e-03, -3.58275025e-04, -4.13516503e+00,
       -1.74320592e-04, -6.18854826e-03,  2.96751929e-05, -4.85606110e-05,
        2.27199093e-04, -6.62463231e-05,  1.28978321e+00,  2.08880410e-03,
        7.15128950e-02,  6.76988006e-02]), array([-7.88378004e+02,  2.94491819e-03,  1.96629376e-10, -2.48221941e-05,
        1.88784049e+00,  1.95101849e-03,  1.08262227e-07, -6.47722699e-02,
        1.77815598e-09,  1.29083462e-03, -1.95507350e-04, -1.44289265e-02,
       -7.70839734e-01, -2.69294471e-02]), array([ 2.76118483e-02,  1.42336868e-07, -3.16643178e-06, -4.49875886e-04,
       -2.02470731e-04,  6.98110171e-05, -5.34003275e-02,  1.85043442e-03,
        1.42948936e-02,  5.36525975e-07, -6.04021215e+02,  4.54286880e-06,
        4.00905483e-05,  1.16304482e-02]), array([ 4.40546814e-08,  1.70110749e-03, -7.72652645e-04, -2.72560188e-01,
        6.06128712e-05,  7.61293866e-06,  6.93276819e-02,  6.76575444e-06,
       -1.23347889e-05, -2.01750258e-02,  1.17543250e-06, -6.64606613e-01,
       -1.49709200e-06,  1.43425753e-04]), array([-5.60949028e+01, -2.67796048e-02, -3.42447370e-05, -1.16091719e+00,
        9.96291395e-01, -4.62018042e-01,  9.79174850e-05, -1.64610460e-04,
        1.11399591e-04,  1.88612452e-03,  2.09325761e+01, -1.10402486e-04,
       -6.52994499e+00, -2.10364945e+01]), array([ 1.62244089e-05, -6.33927787e-03,  5.55014782e-02,  1.47860017e-01,
       -8.24496734e-05, -1.42580051e-03,  5.70398269e+00, -1.14593549e-02,
       -2.29781550e-03, -9.83081153e-07, -4.04330469e-06,  3.29739064e-01,
        2.91033938e-03, -2.23040908e-01])]","[array([-6.87688543e-02, -4.21928386e-05, -5.68711404e+02, -2.45202476e-04,
       -1.52424781e-02, -2.17870233e+01, -3.74181218e-02, -2.53440586e+01]), array([ 1.05381605e-03, -2.60991528e-06, -1.03896461e+00, -1.37166527e-01,
        7.29095033e-04, -1.00091206e+01,  4.31134038e-02, -8.84210306e-03]), array([-1.33241462e-05, -1.03213615e-02, -6.39244847e-01,  1.08739138e-04,
        1.37398773e-02, -1.02142765e-01, -4.27276193e-04,  4.82337348e-04]), array([-4.88617857e+00,  8.40082542e-03,  4.02474024e-05, -1.04498374e+02,
       -8.18604963e-03,  4.25828542e-07, -2.04211086e-07, -3.33848838e-02]), array([ 1.10959302e+00,  3.29550826e-07, -2.15388498e+00,  6.96043870e-04,
       -6.42969486e-03, -2.05743515e-03,  7.96801491e-05,  2.10735468e-06]), array([ 1.29343900e-03,  6.53348780e-03, -9.06605112e-03,  4.03647807e-03,
       -1.24554278e-09, -1.67940229e-05,  7.49801003e-04, -5.30798156e-03]), array([ 1.36857781e-02,  1.53085263e-02,  2.05853970e-02,  3.21623880e-04,
       -1.09041086e-09, -2.47532062e-01,  1.60250955e-03,  4.87179518e-05]), array([-7.88781529e-01, -6.13669104e-04,  2.91161145e-03, -9.06530059e-08,
        3.48824922e-06, -1.93161797e+00, -4.25353062e-03, -1.90800846e-01]), array([-9.30707669e-04,  2.10576214e+00, -9.54996192e-05,  2.64782241e-03,
        9.50613009e-03,  7.47292945e-01,  1.80213833e-02,  1.39624753e-03]), array([-9.92541576e-05,  3.66958163e-07, -1.10597336e-08, -4.28324657e-04,
        1.62834127e+00, -1.09649845e-03, -1.72593699e-05, -2.98416954e+00]), array([-1.16490182e+01, -3.90639226e-02, -1.86883259e-03, -2.37009408e-03,
        1.30822631e-05, -1.58501562e-06,  5.37399883e-03,  6.74747928e-05]), array([-1.68930388e-05, -1.89855957e+02, -2.82684965e-02, -4.05618085e-02,
       -3.31140110e-03,  6.69372150e-08,  4.74967978e+01, -1.24142504e-06]), array([ 7.84666241e-02,  1.14678311e+00, -1.99258546e+00, -5.31340673e-07,
       -1.24649137e+03,  1.06555534e-05, -1.10999738e+00, -2.57851079e+00]), array([-1.36596595e-02, -2.37168945e-01,  8.42699660e-01, -2.23815610e-06,
       -2.35554494e+00, -1.51431347e-03,  4.64064276e-01, -4.25484358e-02])]",6.3744895458221436
315,3,"[array([ 2.99276155e+03, -1.14319081e-05, -7.59282492e-04,  1.06633159e+00,
       -4.27783026e-01,  4.58645452e-04, -1.04456320e+01,  1.07921877e-05,
       -6.54694798e-04,  8.88313434e-03, -3.02477834e-01, -5.92238603e-03,
        2.52915279e-01,  9.24486723e-02]), array([-1.37877317e-03, -2.21177715e-03, -1.11592699e-06,  1.79382689e-04,
        4.83340332e-05, -4.59805551e-06,  9.85404705e-03, -3.63016826e-02,
        1.64643818e-07, -4.33385628e-03, -3.33002288e-04, -2.08033907e-10,
        5.57904742e-01, -5.12954558e-05]), array([ 5.71676581e+02, -3.68002446e-01,  7.88201304e-03,  6.31397660e+02,
        1.04536213e-01,  1.49760684e-07,  7.02483884e-03, -2.07383031e-03,
        1.09774574e-01,  5.15749927e-03, -9.38659908e-06, -5.29418188e-04,
        7.97209658e+00, -2.10084520e-01]), array([ 1.31071473e-01, -2.94610652e-01,  5.01149884e-04, -2.84629612e-06,
       -3.72642312e-01, -3.14495829e-07, -1.69356455e-02,  3.49264639e-06,
        5.82415892e-01,  5.33818821e-05,  2.08622974e-02,  4.47480988e+03,
       -3.60282820e-02, -1.47075640e-03]), array([-1.72450699e-05, -2.96874017e-03, -2.96099019e-01, -1.95943459e-01,
       -2.16089164e+00,  3.12018829e-03, -7.38205646e-02,  4.94004206e-02,
        1.78734114e-01, -1.06984594e-05, -2.44296127e-08,  1.19301164e-03,
        2.61427218e-04,  9.87126209e-07]), array([-7.65318994e-03,  6.86113913e-05,  6.15930323e-02,  1.15266909e-02,
        6.57602665e-06,  6.36466473e-02, -1.69199726e-04, -4.27081061e-05,
       -3.44043233e+00, -1.20962459e-03, -5.08196176e-04,  6.35926271e-05,
       -3.65995283e-04,  4.18419214e-05])]","[array([ 9.67435885e-09,  2.23157946e-02,  1.23724208e-02, -8.68953769e-04,
       -2.91847648e-05,  1.30342786e+00, -6.13996949e-02,  3.80205160e-05,
        9.45049475e-10,  5.52223762e-08,  1.62726759e-03, -1.38922734e-02,
       -7.55183728e-07, -5.61319866e-06]), array([ 8.22170925e+01,  1.67958746e-02,  1.65481827e-01, -1.80982290e-01,
        8.07277766e-02, -2.43195936e-03,  3.58798017e-04, -1.18997910e-01,
       -1.17314380e+01,  1.70236448e+01,  2.60888674e-05,  7.92041297e-05,
       -1.60631121e-02,  3.59886489e-02]), array([-4.14001795e+00, -2.29741734e-03,  2.78269927e-03, -2.15184217e+00,
       -2.58806288e-04,  5.12001790e-03,  2.69968254e-07, -3.77653173e-05,
        1.19119376e-03,  1.75262745e-04,  1.80751976e+00,  4.45223655e-04,
       -1.19224487e+00,  3.32098691e-03]), array([ 7.64877168e+02,  3.53891248e-04,  4.75162201e-11, -9.46132938e-04,
        1.13050898e+00, -9.25294728e-03,  1.46633370e-08, -4.95877730e-02,
       -7.80009241e-07, -5.60076571e-05, -2.02230624e-05,  1.32749605e-04,
       -2.77179714e-01,  1.21653829e-01]), array([-6.73325288e+00,  1.59424027e-09, -5.88892660e-07, -5.15362514e-03,
       -7.09949568e+00,  4.34829475e-04, -7.62755781e-02, -9.77426657e-03,
       -4.57932706e-03,  6.02547623e-07, -5.86281241e+02, -1.19508283e-04,
        2.57747888e-05,  2.61088926e-04]), array([-1.90935368e-09, -5.02385151e-02, -1.35765910e-03, -1.38783086e-01,
        5.08376189e-05,  1.18038103e-06, -2.20899357e-01,  1.16971670e-05,
       -6.16207753e-06,  2.73961173e-04,  8.98835794e-07,  2.40837188e+01,
       -1.94806586e-05,  1.47444824e-04]), array([-5.60949028e+01, -8.39076221e-03,  2.48904018e-04, -1.50580619e-01,
       -7.62522447e-01, -2.18949082e+00,  1.34429266e-04,  1.88838933e-05,
       -1.35380803e-05,  6.56145979e-03,  1.99085723e+01,  4.13223920e-04,
       -1.48878938e+00, -6.14628385e+00]), array([ 8.77515949e-05, -1.28705849e-02,  2.36139296e-01, -2.80657243e-03,
       -1.04671324e-04,  8.58992067e-03, -1.56181797e+01, -2.87818528e-01,
       -2.85336990e-04, -7.96150905e-07, -1.01902015e-05,  1.43820008e-01,
        1.73098720e-03, -1.89767063e-01])]","[array([-2.46820572e-01, -4.21928386e-05, -5.68711404e+02, -2.45202476e-04,
       -1.52424781e-02, -2.17870233e+01, -3.74181218e-02, -2.53440586e+01]), array([-1.57030433e-03, -2.60991528e-06, -1.03896461e+00, -1.37166527e-01,
        7.29095033e-04, -1.00091206e+01,  4.31134038e-02, -8.84210306e-03]), array([-1.33241462e-05, -1.03213615e-02, -3.46619089e+00,  1.08739138e-04,
        1.37398773e-02, -1.02142765e-01, -4.27276193e-04,  4.82337348e-04]), array([-4.88617857e+00,  8.40082542e-03,  4.02474024e-05, -1.06486827e+02,
       -8.18604963e-03,  4.25828542e-07, -2.04211086e-07, -3.33848838e-02]), array([ 1.10959302e+00,  3.29550826e-07, -2.15388498e+00,  6.96043870e-04,
       -6.42969486e-03, -2.05743515e-03,  7.96801491e-05,  2.10735468e-06]), array([ 1.08968439e-05,  6.53348780e-03, -9.06605112e-03,  4.03647807e-03,
       -1.24554278e-09, -1.67940229e-05,  7.49801003e-04, -5.30798156e-03]), array([ 1.36857781e-02,  1.53085263e-02,  2.05853970e-02,  3.21623880e-04,
       -1.09041086e-09, -2.47532062e-01,  1.60250955e-03,  4.87179518e-05]), array([-7.88781529e-01, -6.13669104e-04,  2.91161145e-03, -9.06530059e-08,
        3.48824922e-06, -1.93161797e+00, -4.25353062e-03, -1.90800846e-01]), array([-9.30707669e-04,  2.10576214e+00, -9.54996192e-05,  2.64782241e-03,
        4.53563967e-02,  7.47292945e-01,  1.80213833e-02,  1.39624753e-03]), array([-9.92541576e-05,  3.66958163e-07, -1.10597336e-08,  6.73959209e-05,
        1.62834127e+00, -1.09649845e-03, -1.72593699e-05, -2.98416954e+00]), array([-1.16490182e+01, -3.90639226e-02, -1.86883259e-03, -2.37009408e-03,
        1.30822631e-05, -1.23413033e-06,  5.37399883e-03,  6.74747928e-05]), array([-1.68930388e-05, -1.89855957e+02, -2.82684965e-02, -4.05618085e-02,
       -3.31140110e-03,  6.69372150e-08,  4.74967978e+01, -1.24142504e-06]), array([ 7.84666241e-02,  1.14678311e+00, -9.32289615e-01, -5.31340673e-07,
       -1.24649137e+03,  1.06555534e-05, -1.10999738e+00,  9.46876276e-01]), array([-3.05459647e-02, -2.37168945e-01,  8.42699660e-01, -4.04687339e-06,
       -2.35554494e+00, -1.51431347e-03,  4.26499858e-01, -1.36793453e-01])]",6.380900049209595
